1340,2320,1470,2320,1470,2360,1340,2360
1476,2324,1561,2318,1563,2357,1479,2363
1217,2328,1288,2328,1288,2356,1217,2356
514,2349,596,2359,591,2399,510,2390
217,2360,268,2360,268,2387,217,2387
438,2353,512,2360,509,2398,435,2391
732,2358,819,2364,817,2396,730,2391
1020,2353,1095,2364,1089,2404,1014,2392
1336,2360,1415,2360,1415,2391,1336,2391
130,2360,205,2360,205,2395,130,2395
272,2360,316,2360,316,2391,272,2391
324,2363,379,2363,379,2391,324,2391
379,2360,434,2360,434,2399,379,2399
596,2360,640,2360,640,2395,596,2395
644,2360,723,2360,723,2403,644,2403
826,2367,885,2367,885,2395,826,2395
889,2363,928,2363,928,2395,889,2395
936,2363,1015,2363,1015,2399,936,2399
1098,2367,1166,2367,1166,2395,1098,2395
1170,2363,1213,2363,1213,2399,1170,2399
1217,2363,1249,2363,1249,2399,1217,2399
1261,2367,1328,2367,1328,2395,1261,2395
1423,2367,1498,2367,1498,2403,1423,2403
1506,2367,1561,2367,1561,2395,1506,2395
130,2399,201,2399,201,2435,130,2435
205,2399,256,2399,256,2435,205,2435
256,2399,300,2399,300,2435,256,2435
304,2399,367,2399,367,2439,304,2439
370,2403,509,2398,511,2437,371,2442
592,2399,675,2399,675,2439,592,2439
691,2403,747,2403,747,2431,691,2431
1059,2399,1197,2399,1197,2435,1059,2435
1296,2399,1379,2399,1379,2439,1296,2439
1375,2399,1431,2399,1431,2435,1375,2435
513,2403,592,2403,592,2439,513,2439
755,2407,774,2407,774,2439,755,2439
774,2403,810,2403,810,2439,774,2439
810,2403,873,2403,873,2443,810,2443
873,2403,948,2403,948,2439,873,2439
948,2403,1012,2403,1012,2443,948,2443
1019,2407,1055,2407,1055,2439,1019,2439
1245,2403,1292,2403,1292,2439,1245,2439
1197,2407,1241,2407,1241,2443,1197,2443
1438,2411,1458,2411,1458,2443,1438,2443
1462,2411,1498,2411,1498,2439,1462,2439
1498,2407,1561,2407,1561,2446,1498,2446
